index	ID	split	label	tweet_clean	tweet_raw_len	tweet_clean_len
1063	1380668220965720067	train	side-effect	[USER] Correct. The European Union’s drug regulator has started a review to assess blood clots in people who received Johnson & Johnson’s Covid-19 vaccine. [URL]	25	25
1064	1354930530035220483	train	pharma	In my dystopian novel, big pharma and the evil 'they' join forces to create a planet so toxic that everybody must be vaccinated at all times because not being vaccinated would mean certain death and once 100% vax is achieved they start experimenting on the unwitting public. face screaming in fear	48	51
1065	1336349335097892866	train	none	bruh you are legit begging for a covid vaccine we are not the same	14	14
1066	1329054776018030593	train	ineffective	[USER] Just a little concerned that 1st it was 90% effective, then another vaccine comes out stating 94.5%, then Pfizer come out to say...actually, we're 95%. Hmmmmmm	27	27
1067	1292897894392045569	train	conspiracy	[USER] Let me guess, Johnson and Johnson. The 'vaccine' has fuck all to to with Covid-19, more to do with UN agenda 21/2030 and world depopulation.	26	26
1068	1318872123142799360	train	side-effect	[USER] [USER] I assume antibody dependent enhancement. Real risk with these vaccines. It can cause serious illness and death. I suspect this vaccine side effect is neurological on the basis that the oxford vaccine pause was for MS and TVM.	40	40
1069	1331995825522827265	train	pharma	Oh Crap. I wonder if Astrazeneca vaccine is even reliable !! Better stay away from this. [URL]	17	17
1070	1445447782328717317	train	side-effect	A woman in King County died of a blood clot after receiving the Johnson & Johnson vaccine [URL]	18	18
1071	1300963675927228417	train	pharma,rushed	"[USER] you support a mRNA vaccine. Germany's BioNTech and Bill Gates backed Pfizer. What are you getting paid to allow this ""test"" ""trial""? Fair question, yea?"	26	26
1072	1333479421219459072	train	pharma	May God Save 150 MILLIONS Indians from over self obsessed leader and 3 vaccine mafia. One vaccine company has done 1000 million Rs case to a volunteer who became covid +ve after their vaccine trial [USER] [USER] [USER] [USER] [USER] What an ideology deviation?	44	44
1073	1382993443224485890	train	side-effect	The medical community is racing to understand why six people developed blood clots in their brains after receiving the Johnson & Johnson vaccine.​ [URL]	24	24
1074	1353339444946993152	train	side-effect	[USER] [USER] [USER] And when unexpected side effects make their appearance after the inadequate testing the vaccine has received? Will the NHS be as appreciated, or as helpful, then?	29	29
1075	1328039861807239168	train	pharma	Here we go: Hyperbolic press release Pfizer vax 90% woo hoo etc. CEO quickly cashes out 62% stock, millions profit. Now the obligatory drip drip of truth bombs with many more to come. How that 90% became 50% overnight. [URL] [URL]	41	41
1076	1302008587452063744	train	none	[USER] I have yet to hear if Covid vaccines are ethical? Somehow in the haste I doubt it. So we would not be able to get it.	27	27
1077	1296014859683762176	train	unnecessary	[USER] [USER] I don't even have the flu and pneumonia vaccine. I will be less reassured that the COVID 19 is safe.	22	22
1078	1356826563724124161	train	rushed	[USER] [USER] Ask which vaccine it is. Go to manufacturers website. All data is public. Pfizer is an RNA vaccine. They were first because they used unethical testing. They vaccinated subjects, 55 days later shot COVID-19 up their noses. ALL test subjects showed immune response, T cell response	48	48
1079	1376913874465742848	train	side-effect	Use of the COVID-19 vaccine developed by AstraZeneca has been suspended again in Germany for people under 60 years old. Officials say 31 people experienced the blood clots — nine of whom died — after getting that specific brand of vaccine. [URL]	42	42
1080	1321921667598229509	train	pharma	[USER] He's a TRAITOR. coyldve saved the country, but wanted to make billions on a vaccine with his buddy Hates. so he said dont use Hudroxychloroquine that works 100% of the time in all college studies since Jan.	38	38
1081	1358747463205715969	train	side-effect	[USER] read your NS take on the SA variant / Oxford vaccine. Not a little complacent? This variant which is more virulent is spreading quickly. At the same time, it is the elderly / vulnerable who have mainly been given this vaccine. It won't be mild symptoms to them	49	49
1082	1339417233706119168	train	side-effect	[USER] They’re already saying that some people who have taken the Pfizer vaccine have already developed symptoms of palsy which makes some parts of your body go numb and you can’t feel them anymore	34	34
1083	1337665986116407297	train	mandatory	[USER] [USER] It's good to know that this crime against humanity perpetrated by [USER] , [USER] , puppet heads of states, in our case [USER] , hasn't gone unnoticed by our very own CJ. Wena Minister of Covid, we know about distorted stats to promote your master's vaccine.	45	48
1084	1377269078814035969	train	political	[USER] I see a massive propaganda surge right now in Poland. Every day our media promotes children vaccination. Pfizer completly safe for kids, Astra completly safe. They are practically begging goverment to start vaccinating kids.	35	35
1085	1327826585836269569	train	side-effect	[USER] [USER] Said moms of vax injured kids for last 2 decades and no one gives an f. #Educateb4uVax	19	19
1086	1334576497173164032	train	side-effect	[USER] , [USER] , [USER] , [USER] , [USER] , [USER] , we will not let you play Covid-19 Russian Roulette with a risky and rushed vaccine.	22	27
1087	1365265207510130692	train	mandatory	[USER] Now that the Queen has effectively told people they're selfish if they do not accept the vaccine, they're definitely going to have it now. Nothing like a bit of emotional blackmail.	32	32
1088	1376349106713591809	train	none	[USER] I’m not taking that crap vaccine......not going to force my kid to either. #NoVaccineForMe	15	15
1089	1335106400457003008	train	side-effect	Top story: BREAKING: Moderna’s mRNA coronavirus vaccine caused serious injury in 20% of patients in high dose group, requiring medical intervention – Dr. Eddy Bettermann MD [URL] see more [URL]	30	30
1090	1348682204012924931	train	side-effect	[USER] A Florida doctor's wife just issued a warning about the Pfizer vaccine, which she said was responsible for her husband's death.	22	22
1091	1352330973937995776	train	conspiracy	[USER] That's cause the world leaders are racist AF and want to kill off evey race, starting with black and brown people. Y'all better not take that vaccine!!! Look up a video of Bill Gates using Africans as Guinea pigs for all kind of stuff. I would rather get covid than the vaccine.	53	53
1092	1336387778632888324	train	side-effect	Translation: Putting it into one vaccine shot would lead to prohibitive side-effects. By spreading it over two, Pfizer/biontech hope these might be a bit less severe. And how can we be sure that the same stuff in the same quantity as in the p3-study will be applied in reality?	49	49
1093	1309918865313464320	train	rushed	#China pushes emergency #COVID-19 vaccine to thousands despite safety concerns [URL] via [USER] #ScrewYouChina	14	14
1094	1303962073026699264	train	side-effect	Gates-Funded Vaccine Causes Polio Outbreak In Sudan & More Evidence Of Moderna's COVID Foreknowledge Welcome to The Daily Wrap Up, a concise show dedicated to bringing you the most relevant independent news, as we see it, from the last 24 hours. ***Due … [URL]	44	44
1095	1434427083178975232	train	side-effect	Pfizer covid vaccine caused woman’s skin to begin rotting off her face… with horrifying consequences [URL]	16	16
1096	1386989157495590914	train	side-effect	‘Fit and healthy’ engineer, 27, died three weeks after having first AstraZeneca anti-Covid jab [URL]	15	15
1097	1376692347057143810	train	side-effect	[USER] [USER] [USER] The choice is yours. Btw there were concerns in Europe about AstraZeneca’s covid vax because it might cause blood clots, so at least don’t take that one.	30	30
1098	1365711759085035527	train	side-effect	[USER] Fox 19 tells you 2 nuns died and dozens were infected with Covid. But I guess they 'forgot' to tell you it happened just TWO DAYS after they were injected with the mRNA vaccine. That's not just yellow journalism, it's criminal. Everybody involved should be fired.	47	47
1099	1377356495264772098	train	side-effect	[USER] I had two patients yesterday with assumed complications from the Covid vaccination. One was 22 and in perfect health. Had a high fever, ended up septic and liver enzymes through the roof. Second was in his 70’s. Sudden onset of tremors and a stutter.	45	45
1100	1298644748111052803	train	side-effect	A potential covid 19 vaccine for a virus thats 99.8 % survivable The kavorka 19 is over it flatlined 3 months ago Canadians cautious about taking potential COVID-19 vaccine according to poll | The Post Millennial - News, Politics, Culture, and Lifestyle [URL]	43	43
